DOY_TIME;Year;DOY;Time;TIME_DEC;P;FCO2_final_op;Rnet;CO2;H2O;Air_T;Mean_U;RhoCp
36.64;2000;36;1530;15.5;99.862;-0.72681;-5.62723;752.99;1.84;-29.02;6.3541961;1300
36.67;2000;36;1600;16;99.837667;-0.21615;-0.54587;752.99;1.84;-28.81;6.7980495;1300
36.68;2000;36;1630;16.5;99.826333;-0.50572;-13.16942;752.99;1.84;-28.61;6.485220193;1300
36.71;2000;36;1700;17;99.809001;-0.02339;-39.14301;752.99;1.84;-28.72;5.8531335;1300
36.72;2000;36;1730;17.5;99.759333;-0.05313;-39.76403;752.99;1.84;-28.99;5.207414143;1300
36.75;2000;36;1800;18;99.738334;-0.06635;-37.8658;752.99;1.84;-29.14;5.359007757;1300
36.76;2000;36;1830;18.5;99.759334;-0.17501;-38.88978;752.99;1.84;-29.46;4.758257643;1300
36.79;2000;36;1900;19;99.750333;-0.3529;-37.55646;752.99;1.84;-29.75;4.656748757;1300
36.80;2000;36;1930;19.5;99.720999;-0.1552;-30.25283;752.99;1.84;-29.95;4.813618793;1300
36.83;2000;36;2000;20;99.720667;-0.14817;-29.44509;752.99;1.84;-30;4.70436955;1300
36.85;2000;36;2030;20.5;99.703;-0.22854;-37.63794;752.99;1.84;-30.2;4.171434757;1300
36.88;2000;36;2100;21;99.640333;-0.17682;-36.70573;752.99;1.84;-30.56;5.62670712;1300
36.89;2000;36;2130;21.5;99.629333;-0.11788;-36.40629;752.99;1.84;-30.9;5.148356893;1300
36.92;2000;36;2200;22;99.622334;-0.11788;-36.01446;752.99;1.84;-31.03;5.0957544;1300
36.93;2000;36;2230;22.5;99.630001;-0.01544;-35.27025;752.99;1.84;-31.28;4.509226237;1300
36.96;2000;36;2300;23;99.616;0.07157;-34.59721;752.99;1.84;-31.41;4.075604043;1300
36.97;2000;36;2330;23.5;99.595001;0.07157;-34.68398;752.99;1.84;-31.56;4.417814693;1300
37.00;2000;37;0;0;99.586334;0.0465;-33.45179;752.99;1.84;-31.78;3.861257;1300
37.01;2000;37;30;0.5;99.588667;0.07157;-34.79463;752.99;1.84;-31.96;3.5732826;1300
37.04;2000;37;100;1;99.584001;0.07157;-34.32972;752.99;1.84;-32.06;4.2634891;1300
37.05;2000;37;130;1.5;99.579667;0.07157;-34.13099;752.99;1.84;-32.14;4.141223157;1300
37.08;2000;37;200;2;99.588667;0.0465;-33.47455;752.99;1.84;-32.26;3.7518203;1300
37.10;2000;37;230;2.5;99.541667;0.0465;-33.14997;752.99;1.84;-32.42;4.466640657;1300
37.13;2000;37;300;3;99.515333;0.0465;-30.93239;752.99;1.84;-32.47;4.9683193;1300
37.14;2000;37;330;3.5;99.493666;0.0465;-32.57875;752.99;1.84;-32.1;5.125617843;1300
37.17;2000;37;400;4;99.483001;0.0465;-32.48251;752.99;1.84;-31.63;4.952356407;1300
37.18;2000;37;430;4.5;99.439;0.0465;-32.77693;752.99;1.84;-31.53;4.624849887;1300
37.21;2000;37;500;5;99.387667;0.0465;-31.16847;752.99;1.84;-31.6;5.171256643;1300
37.22;2000;37;530;5.5;99.367667;0.0465;-30.46918;752.99;1.84;-31.66;4.780112843;1300
37.25;2000;37;600;6;99.336333;0.0465;-29.73369;752.99;1.84;-31.62;4.369577857;1300
37.26;2000;37;630;6.5;99.35;0.0465;-25.47923;752.99;1.84;-31.6;3.319323007;1300
37.29;2000;37;700;7;99.331;0.0465;-27.87561;752.99;1.84;-31.53;3.534286093;1300
37.30;2000;37;730;7.5;99.336667;0.0465;-29.13516;752.99;1.84;-31.52;2.636776513;1300
37.33;2000;37;800;8;99.354332;0.0465;-28.2458;752.99;1.84;-31.7;2.960988843;1300
37.35;2000;37;830;8.5;99.326666;0.0465;-27.21344;752.99;1.84;-31.85;3.558444607;1300
37.38;2000;37;900;9;99.265667;0.0465;-27.32562;752.99;1.84;-31.89;4.34649065;1300
37.39;2000;37;930;9.5;99.219666;0.0465;-27.32321;752.99;1.84;-31.84;4.842785843;1300
37.42;2000;37;1000;10;99.201667;0.0465;-26.63946;752.99;1.84;-31.59;5.3342332;1300
37.43;2000;37;1030;10.5;99.157333;0.0465;-24.8127;752.99;1.84;-30.71;5.599923893;1300
37.46;2000;37;1100;11;99.154;0.0465;-20.22079;752.99;1.84;-30.24;5.723234387;1300
37.47;2000;37;1130;11.5;99.086667;0.01221;-8.55682;752.99;1.84;-29.88;6.321574;1300
37.50;2000;37;1200;12;99.058666;-0.07605;-1.35273;752.99;1.84;-29.35;5.658740013;1300
37.51;2000;37;1230;12.5;99.032001;0.05743;-4.01827;752.99;1.84;-28.8;5.7718193;1300
37.54;2000;37;1300;13;99.038333;-0.14198;3.79683;752.99;1.84;-28.05;5.5137351;1300
37.55;2000;37;1330;13.5;99.018;0.01221;-10.65573;752.99;1.84;-27.29;5.299307707;1300
37.58;2000;37;1400;14;98.980333;0.0465;-19.2602;752.99;1.84;-27.12;4.74422307;1300
37.60;2000;37;1430;14.5;98.949;0.0465;-31.56043;752.99;1.84;-27.03;5.203718043;1300
37.63;2000;37;1500;15;98.921666;0.07157;-34.49353;752.99;1.84;-27.11;5.0751848;1300
37.64;2000;37;1530;15.5;98.839333;0.0465;-31.42354;752.99;1.84;-26.98;6.42964467;1300
37.67;2000;37;1600;16;98.787334;0.0465;-30.61393;752.99;1.84;-26.98;5.908146493;1300
37.68;2000;37;1630;16.5;98.744667;0.0465;-23.08123;752.99;1.84;-26.92;6.365230887;1300
37.71;2000;37;1700;17;98.742667;0.0465;-20.01118;752.99;1.84;-26.78;6.586461113;1300
37.72;2000;37;1730;17.5;98.744;-0.18813;4.91218;752.99;1.84;-26.22;6.516021;1300
37.75;2000;37;1800;18;98.722;-0.21615;10.22088;752.99;1.84;-25.34;6.74260792;1300
37.76;2000;37;1830;18.5;98.736001;-0.21615;7.86572;752.99;1.84;-24.89;6.50637908;1300
37.79;2000;37;1900;19;98.707667;-0.21615;8.73114;752.99;1.84;-24.49;6.47906008;1300
37.80;2000;37;1930;19.5;98.694001;-0.21615;7.25475;752.99;1.84;-24.26;5.88712163;1300
37.83;2000;37;2000;20;98.680667;-0.21615;6.94254;752.99;1.84;-24.05;6.760820693;1300
37.85;2000;37;2030;20.5;98.639334;-0.14198;4.5553;752.99;1.84;-23.82;7.0037455;1300
37.88;2000;37;2100;21;98.59;0.0135;-2.56329;752.99;1.84;-23.63;7.180783387;1300
37.89;2000;37;2130;21.5;98.565;0.01221;-5.36004;752.99;1.84;-23.47;7.582533307;1300
37.92;2000;37;2200;22;98.543335;0.01221;-11.33755;752.99;1.84;-23.36;7.094808807;1300
37.93;2000;37;2230;22.5;98.563;0.01221;-14.37764;752.99;1.84;-23.36;6.45776725;1300
37.96;2000;37;2300;23;98.550333;0.01221;-11.54631;752.99;1.84;-23.36;6.378568907;1300
37.97;2000;37;2330;23.5;98.562666;0.01221;-14.67687;752.99;1.84;-23.22;5.853990513;1300
38.00;2000;38;0;0;98.553333;0.0465;-17.56751;752.99;1.84;-23.16;5.6379562;1300
38.01;2000;38;30;0.5;98.574999;0.01221;-14.07402;752.99;1.84;-23.23;6.133421057;1300
38.04;2000;38;100;1;98.573999;0.08151;-4.91908;752.99;1.84;-23.12;7.2737215;1300
38.05;2000;38;130;1.5;98.508999;-0.57456;3.40959;752.99;1.84;-22.63;7.713771693;1300
38.08;2000;38;200;2;98.498999;-0.12939;3.23505;752.99;1.84;-22.38;7.8361715;1300
38.10;2000;38;230;2.5;98.511332;-0.17207;5.28386;752.99;1.84;-22.18;7.21265542;1300
38.13;2000;38;300;3;98.516;-0.21223;4.61048;752.99;1.84;-22.03;7.141144;1300
38.14;2000;38;330;3.5;98.517667;-0.25449;4.98923;752.99;1.84;-21.87;6.93777815;1300
38.17;2000;38;400;4;98.516333;-0.17154;0.37037;752.99;1.84;-21.67;6.382345437;1300
38.18;2000;38;430;4.5;98.487668;-0.17154;-3.74629;752.99;1.84;-21.55;6.128144793;1300
38.21;2000;38;500;5;98.505666;-0.17154;-1.91074;752.99;1.84;-21.48;5.64060775;1300
38.22;2000;38;530;5.5;98.478667;-0.17154;-2.79192;752.99;1.84;-21.39;5.6217255;1300
38.25;2000;38;600;6;98.486001;-0.25313;3.45916;752.99;1.84;-21.26;5.534251107;1300
38.26;2000;38;630;6.5;98.417334;-0.33374;6.04662;752.99;1.84;-21.03;6.2320641;1300
38.29;2000;38;700;7;98.415666;-0.33811;8.50609;752.99;1.84;-20.65;5.61216385;1300
38.30;2000;38;730;7.5;98.438668;-0.31101;6.03048;752.99;1.84;-20.28;5.36452515;1300
38.33;2000;38;800;8;98.436001;-0.23317;3.81924;752.99;1.84;-19.96;5.0184577;1300
38.35;2000;38;830;8.5;98.422999;-0.2384;5.3822;752.99;1.84;-19.59;4.880389643;1300
38.38;2000;38;900;9;98.430668;-0.11509;11.07109;752.99;1.84;-19.27;5.592210213;1300
38.39;2000;38;930;9.5;98.435668;-0.21276;10.8989;752.99;1.84;-19.06;5.303244857;1300
38.42;2000;38;1000;10;98.435334;-0.03347;0.0613;752.99;1.84;-19.03;4.857302357;1300
38.43;2000;38;1030;10.5;98.437001;-0.03516;1.62199;752.99;1.84;-19.07;5.122805593;1300
38.46;2000;38;1100;11;98.408999;-0.03347;-0.09963;752.99;1.84;-19.02;4.847017637;1300
38.47;2000;38;1130;11.5;98.385667;-0.03347;-0.64456;752.99;1.84;-18.98;4.862203707;1300
38.50;2000;38;1200;12;98.365333;-0.049;2.13022;752.99;1.84;-18.94;4.765864137;1300
38.51;2000;38;1230;12.5;98.369667;-0.1461;3.80997;752.99;1.84;-18.85;4.59991455;1300
38.54;2000;38;1300;13;98.353999;-0.03516;1.5416;752.99;1.84;-18.78;4.440205507;1300
38.55;2000;38;1330;13.5;98.338668;-0.05489;0.46177;752.99;1.84;-18.75;4.801968043;1300
38.58;2000;38;1400;14;98.352333;-0.05489;1.1283;752.99;1.84;-18.75;5.279863087;1300
38.60;2000;38;1430;14.5;98.375;-0.03347;1.29093;752.99;1.84;-18.8;5.27276545;1300
38.63;2000;38;1500;15;98.384001;-0.03347;-0.30193;752.99;1.84;-18.89;4.809681643;1300
38.64;2000;38;1530;15.5;98.396334;-0.03347;-0.94836;752.99;1.84;-19.12;4.72252865;1300
38.67;2000;38;1600;16;98.4;-0.00434;-0.93078;752.99;1.84;-19.44;4.295521993;1300
38.68;2000;38;1630;16.5;98.399667;-0.00434;-0.70271;752.99;1.84;-19.52;4.553579437;1300
38.71;2000;38;1700;17;98.393335;-0.00434;0.76349;752.99;1.84;-19.61;4.830465457;1300
38.72;2000;38;1730;17.5;98.387001;-0.00434;-1.62107;752.99;1.84;-19.69;5.0213503;1300
38.75;2000;38;1800;18;98.402;-0.00434;-0.9168;752.99;1.84;-19.84;4.826608657;1300
38.76;2000;38;1830;18.5;98.416333;-0.00434;-1.25812;752.99;1.84;-19.92;4.569113663;1300
38.79;2000;38;1900;19;98.417666;-0.00434;-2.99862;752.99;1.84;-20;4.839411143;1300
38.80;2000;38;1930;19.5;98.434;-0.00434;-2.76778;752.99;1.84;-20.1;4.513190143;1300
38.83;2000;38;2000;20;98.462666;0.00083;-2.67925;752.99;1.84;-20.16;4.62080555;1300
38.85;2000;38;2030;20.5;98.502667;0.00083;-2.78187;752.99;1.84;-20.18;4.2988431;1300
38.88;2000;38;2100;21;98.540334;0.00083;-3.68194;752.99;1.84;-20.23;4.27240795;1300
38.89;2000;38;2130;21.5;98.565;0.00083;-3.1367;752.99;1.84;-20.36;4.51297585;1300
38.92;2000;38;2200;22;98.603333;0.00083;-4.66014;752.99;1.84;-20.46;4.608619187;1300
38.93;2000;38;2230;22.5;98.638;0.00083;-4.22116;752.99;1.84;-20.51;4.659078987;1300
38.96;2000;38;2300;23;98.679667;0.00083;-4.00215;752.99;1.84;-20.53;4.706271193;1300
38.97;2000;38;2330;23.5;98.717666;0.00083;-5.97621;752.99;1.84;-20.63;5.103601943;1300
39.00;2000;39;0;0;98.749333;-0.00562;-3.94908;752.99;1.84;-20.72;5.26553395;1300
39.01;2000;39;30;0.5;98.785667;-0.06737;-4.42607;752.99;1.84;-20.8;5.272792207;1300
39.04;2000;39;100;1;98.814332;-0.06737;-2.85803;752.99;1.84;-20.88;5.580639813;1300
39.05;2000;39;130;1.5;98.846;-0.16756;-3.9608;752.99;1.84;-20.95;5.68142555;1300
39.08;2000;39;200;2;98.888334;-0.16756;-3.14301;752.99;1.84;-20.92;6.197701057;1300
39.10;2000;39;230;2.5;98.935334;-0.16756;-3.46981;752.99;1.84;-20.91;6.22876975;1300
39.13;2000;39;300;3;98.99;-0.16756;-4.02091;752.99;1.84;-20.95;6.003200463;1300
39.14;2000;39;330;3.5;99.052;-0.16756;-4.24196;752.99;1.84;-20.98;5.9731764;1300
39.17;2000;39;400;4;99.102334;-0.16756;-4.23524;752.99;1.84;-21.05;5.725028763;1300
39.18;2000;39;430;4.5;99.141667;-0.16756;-4.57857;752.99;1.84;-21.13;6.0519194;1300
39.21;2000;39;500;5;99.201;-0.16756;-2.23636;752.99;1.84;-21.18;6.486827193;1300
39.22;2000;39;530;5.5;99.261334;-0.16756;-0.60079;752.99;1.84;-21.18;6.8767925;1300
39.25;2000;39;600;6;99.325667;-0.16756;-1.453;752.99;1.84;-21.17;7.091862693;1300
39.26;2000;39;630;6.5;99.375;-0.16756;-2.65691;752.99;1.84;-21.09;7.471114693;1300
39.29;2000;39;700;7;99.422;-0.16756;-3.99286;752.99;1.84;-21.1;7.314967807;1300
39.30;2000;39;730;7.5;99.470667;-0.16756;-5.07903;752.99;1.84;-21.11;7.265418613;1300
39.33;2000;39;800;8;99.508667;-0.16756;-4.28805;752.99;1.84;-21.02;7.341751193;1300
39.35;2000;39;830;8.5;99.567667;-0.16756;-5.14121;752.99;1.84;-20.96;7.004816887;1300
39.38;2000;39;900;9;99.626;-0.06737;-4.46456;752.99;1.84;-20.89;7.309879;1300
39.39;2000;39;930;9.5;99.695667;-0.06737;-4.62295;752.99;1.84;-20.81;7.757160693;1300
39.42;2000;39;1000;10;99.757667;-0.00562;-3.64901;752.99;1.84;-20.74;8.034100387;1300
39.43;2000;39;1030;10.5;99.827333;-0.00562;-4.24056;752.99;1.84;-20.73;8.549947066;1300
39.46;2000;39;1100;11;99.894;-0.00562;-3.35978;752.99;1.84;-20.72;8.569231066;1300
39.47;2000;39;1130;11.5;99.986667;-0.00562;-3.43799;752.99;1.84;-20.74;8.592800935;1300
39.50;2000;39;1200;12;100.07333;-0.00562;-3.99029;752.99;1.84;-20.77;8.964017935;1300
39.51;2000;39;1230;12.5;100.145;-0.06737;-2.95697;752.99;1.84;-20.85;9.346215566;1300
39.54;2000;39;1300;13;100.241;-0.06737;-2.3263;752.99;1.84;-20.82;9.351840066;1300
39.55;2000;39;1330;13.5;100.32533;-0.00562;-1.56917;752.99;1.84;-20.77;9.593158435;1300
39.58;2000;39;1400;14;100.383;-0.00562;-1.6044;752.99;1.84;-20.73;8.846438566;1300
39.60;2000;39;1430;14.5;100.44667;-0.00562;-1.7295;752.99;1.84;-20.7;8.919021935;1300
39.63;2000;39;1500;15;100.511;-0.00562;-7.39883;752.99;1.84;-20.77;9.499952435;1300
39.64;2000;39;1530;15.5;100.57633;-0.06737;-4.26093;752.99;1.84;-20.85;9.171052566;1300
39.67;2000;39;1600;16;100.62567;-0.19446;-18.6151;752.99;1.84;-20.93;8.823405435;1300
39.68;2000;39;1630;16.5;100.67833;-0.07192;-25.6612;752.99;1.84;-21.12;8.451384935;1300
39.71;2000;39;1700;17;100.73867;0.10481;-29.81073;752.99;1.84;-21.32;8.3841585;1300
39.72;2000;39;1730;17.5;100.80533;-0.33473;-39.67966;752.99;1.84;-21.67;8.780284;1300
39.75;2000;39;1800;18;100.87033;-0.42099;-46.75508;752.99;1.84;-21.98;9.2455105;1300
39.76;2000;39;1830;18.5;100.945;-0.41092;-48.19444;752.99;1.84;-22.24;8.769302566;1300
39.79;2000;39;1900;19;101.03033;-0.42099;-47.86489;752.99;1.84;-22.63;8.222922566;1300
39.80;2000;39;1930;19.5;101.114;-0.33473;-39.42883;752.99;1.84;-23.06;8.288006066;1300
39.83;2000;39;2000;20;101.20833;-0.25226;-34.34406;752.99;1.84;-22.95;8.136412935;1300
39.85;2000;39;2030;20.5;101.28267;-0.24544;-31.67682;752.99;1.84;-23.02;7.88679208;1300
39.88;2000;39;2100;21;101.37433;-0.30916;-37.35644;752.99;1.84;-23.18;7.0230295;1300
39.89;2000;39;2130;21.5;101.43633;0.23024;-32.15719;752.99;1.84;-23.62;6.9041115;1300
39.92;2000;39;2200;22;101.473;0.23024;-28.49388;752.99;1.84;-23.77;6.461650887;1300
39.93;2000;39;2230;22.5;101.50233;-0.32234;-38.20724;752.99;1.84;-24.1;6.149892807;1300
39.96;2000;39;2300;23;101.578;-0.41092;-49.41362;752.99;1.84;-25.04;5.687157237;1300
39.97;2000;39;2330;23.5;101.67867;-0.38808;-53.73752;752.99;1.84;-26.2;6.685827307;1300
40.00;2000;40;0;0;101.694;-0.41618;-55.2429;752.99;1.84;-27.03;6.840099307;1300
40.01;2000;40;30;0.5;101.75367;-0.37038;-56.23733;752.99;1.84;-26.4;5.594058343;1300
40.04;2000;40;100;1;101.78167;-0.3304;-52.92151;752.99;1.84;-27.39;3.8985394;1300
40.05;2000;40;130;1.5;101.761;-0.35948;-49.69728;752.99;1.84;-28.29;4.44355345;1300
40.08;2000;40;200;2;101.76467;-0.38312;-46.99475;752.99;1.84;-29;4.7843178;1300
40.10;2000;40;230;2.5;101.797;-0.37507;-45.70115;752.99;1.84;-30.09;4.272113387;1300
40.13;2000;40;300;3;101.82767;-0.36145;-43.50077;752.99;1.84;-30.6;4.1855496;1300
40.14;2000;40;330;3.5;101.834;-0.34563;-42.61155;752.99;1.84;-31.32;4.520555507;1300
40.17;2000;40;400;4;101.87567;-0.30716;-42.20611;752.99;1.84;-31.27;4.322599863;1300
40.18;2000;40;430;4.5;101.87733;-0.27979;-39.31221;752.99;1.84;-31.59;3.921224857;1300
40.21;2000;40;500;5;101.861;-0.23712;-30.69022;752.99;1.84;-31.6;3.179862243;1300
40.22;2000;40;530;5.5;101.83367;-0.22639;-18.3794;752.99;1.84;-31.1;2.20580595;1300
40.25;2000;40;600;6;101.83067;-0.22699;-24.17477;752.99;1.84;-30.55;0.918813243;1300
40.26;2000;40;630;6.5;101.801;-0.21658;-16.83538;752.99;1.84;-30.66;1.452819343;1300
40.29;2000;40;700;7;101.74733;-0.19495;-9.19097;752.99;1.84;-30.81;1.501029343;1300
40.30;2000;40;730;7.5;101.76633;-0.22616;-15.05571;752.99;1.84;-30.68;1.883468507;1300
40.33;2000;40;800;8;101.74633;-0.22722;-30.07186;752.99;1.84;-30.62;1.709992857;1300
40.35;2000;40;830;8.5;101.70933;-0.22787;-33.90473;752.99;1.84;-30.73;2.123340093;1300
40.38;2000;40;900;9;101.67133;-0.22158;-33.31437;752.99;1.84;-31.26;2.650168207;1300
40.39;2000;40;930;9.5;101.66633;-0.22569;-32.38925;752.99;1.84;-31.43;2.706252507;1300
40.42;2000;40;1000;10;101.66367;-0.22158;-33.41573;752.99;1.84;-31.41;2.841963657;1300
40.43;2000;40;1030;10.5;101.65967;-0.22158;-33.11751;752.99;1.84;-31.24;3.082692257;1300
40.46;2000;40;1100;11;101.647;-0.22158;-33.33533;752.99;1.84;-30.25;3.320956843;1300
40.47;2000;40;1130;11.5;101.64167;-0.22253;-33.76501;752.99;1.84;-29.8;3.843151493;1300
40.50;2000;40;1200;12;101.628;-0.22158;-33.27044;752.99;1.84;-29.27;4.102922963;1300
40.51;2000;40;1230;12.5;101.56867;-0.22158;-33.15083;752.99;1.84;-28.9;3.816716263;1300
40.54;2000;40;1300;13;101.532;-0.22158;-33.04156;752.99;1.84;-28.42;2.882406543;1300
40.55;2000;40;1330;13.5;101.508;0.23024;-35.61787;752.99;1.84;-27.77;3.684219193;1300
40.58;2000;40;1400;14;101.473;0.23024;-32.8776;752.99;1.84;-26.97;3.889165207;1300
40.60;2000;40;1430;14.5;101.431;0.23024;-34.19987;752.99;1.84;-27.14;2.656462343;1300
40.63;2000;40;1500;15;101.41667;-0.27882;-39.89473;752.99;1.84;-26.87;2.645293693;1300
40.64;2000;40;1530;15.5;101.41567;0.23024;-34.5596;752.99;1.84;-27.25;2.9063776;1300
40.67;2000;40;1600;16;101.39933;-0.23561;-34.56077;752.99;1.84;-28.39;2.897565857;1300
40.68;2000;40;1630;16.5;101.37067;-0.23561;-34.99258;752.99;1.84;-29.03;3.71574315;1300
40.71;2000;40;1700;17;101.376;-0.24601;-35.21301;752.99;1.84;-29.54;3.165158193;1300
40.72;2000;40;1730;17.5;101.36033;-0.25734;-35.44981;752.99;1.84;-29.81;3.222019157;1300
40.75;2000;40;1800;18;101.323;-0.2384;-35.05359;752.99;1.84;-30.03;4.280255493;1300
40.76;2000;40;1830;18.5;101.304;-0.23561;-34.83727;752.99;1.84;-30.16;4.836679243;1300
40.79;2000;40;1900;19;101.29467;-0.25662;-35.62836;752.99;1.84;-29.93;4.4192074;1300
40.80;2000;40;1930;19.5;101.30567;-0.25662;-36.01314;752.99;1.84;-29.87;3.67910355;1300
40.83;2000;40;2000;20;101.30167;-0.25662;-35.99623;752.99;1.84;-30.16;4.4389735;1300
40.85;2000;40;2030;20.5;101.299;-0.25662;-36.15591;752.99;1.84;-30.46;4.417091543;1300
40.88;2000;40;2100;21;101.32467;-0.24536;-36.63542;752.99;1.84;-30.14;4.0013874;1300
40.89;2000;40;2130;21.5;101.33433;-0.24536;-36.46807;752.99;1.84;-29.89;5.087826507;1300
40.92;2000;40;2200;22;101.34633;-0.27561;-39.19576;752.99;1.84;-29.74;4.690817157;1300
40.93;2000;40;2230;22.5;101.37633;-0.27561;-39.28059;752.99;1.84;-30.05;3.562328243;1300
40.96;2000;40;2300;23;101.39967;-0.27561;-39.55179;752.99;1.84;-30.51;4.049168813;1300
40.97;2000;40;2330;23.5;101.42767;-0.26115;-41.65805;752.99;1.84;-30.79;4.441758913;1300
41.00;2000;41;0;0;101.46967;-0.27579;-42.61206;752.99;1.84;-30.82;3.947740357;1300
41.01;2000;41;30;0.5;101.50167;-0.25543;-42.95284;752.99;1.84;-30.73;3.1159304;1300
41.04;2000;41;100;1;101.53067;-0.26443;-42.27811;752.99;1.84;-30.93;2.740588793;1300
41.05;2000;41;130;1.5;101.553;-0.26443;-42.24798;752.99;1.84;-30.65;2.2791655;1300
41.08;2000;41;200;2;101.57867;-0.27561;-39.84095;752.99;1.84;-30.78;1.922197287;1300
41.10;2000;41;230;2.5;101.59;-0.27497;-38.47054;752.99;1.84;-30.95;2.168711007;1300
41.13;2000;41;300;3;101.579;-0.27497;-38.51621;752.99;1.84;-31.3;3.805869093;1300
41.14;2000;41;330;3.5;101.58533;-0.26115;-40.83887;752.99;1.84;-31.52;3.740383763;1300
41.17;2000;41;400;4;101.597;-0.26115;-41.12434;752.99;1.84;-31.15;3.652373757;1300
41.18;2000;41;430;4.5;101.60133;-0.26115;-41.40042;752.99;1.84;-30.97;3.729429407;1300
41.21;2000;41;500;5;101.59633;-0.27561;-40.58329;752.99;1.84;-30.76;3.932152457;1300
41.22;2000;41;530;5.5;101.62333;-0.27561;-40.70383;752.99;1.84;-30.77;4.570560043;1300
41.25;2000;41;600;6;101.61567;-0.26115;-41.07127;752.99;1.84;-30.82;4.486513943;1300
41.26;2000;41;630;6.5;101.60533;-0.26443;-42.3246;752.99;1.84;-30.91;3.66849735;1300
41.29;2000;41;700;7;101.582;-0.26115;-41.52629;752.99;1.84;-31.24;3.4463296;1300
41.30;2000;41;730;7.5;101.57767;-0.27561;-40.07092;752.99;1.84;-31.45;3.421849687;1300
41.33;2000;41;800;8;101.58367;-0.28107;-38.70254;752.99;1.84;-31.49;3.205011793;1300
41.35;2000;41;830;8.5;101.59233;-0.27561;-39.72625;752.99;1.84;-31.47;3.692736213;1300
41.38;2000;41;900;9;101.58367;-0.27561;-40.60097;752.99;1.84;-31.45;3.61787685;1300
41.39;2000;41;930;9.5;101.54167;-0.26115;-40.81276;752.99;1.84;-31.45;4.041107057;1300
41.42;2000;41;1000;10;101.523;-0.27561;-40.44764;752.99;1.84;-31.56;6.078006313;1300
41.43;2000;41;1030;10.5;101.543;-0.27561;-40.33305;752.99;1.84;-31.21;4.9284657;1300
41.46;2000;41;1100;11;101.53233;-0.26115;-41.01867;752.99;1.84;-31.28;4.502262543;1300
41.47;2000;41;1130;11.5;101.48233;-0.27561;-40.05753;752.99;1.84;-31.29;4.8937545;1300
41.50;2000;41;1200;12;101.453;-0.27561;-39.4663;752.99;1.84;-31.13;6.12833225;1300
41.51;2000;41;1230;12.5;101.38967;-0.27561;-39.3601;752.99;1.84;-30.45;6.180666857;1300
41.54;2000;41;1300;13;101.33733;-0.26811;-37.7481;752.99;1.84;-29.96;6.685827307;1300
41.55;2000;41;1330;13.5;101.33333;-0.25901;-37.09527;752.99;1.84;-29.49;6.4830775;1300
41.58;2000;41;1400;14;101.22433;-0.26811;-37.49373;752.99;1.84;-29.42;6.776810343;1300
41.60;2000;41;1430;14.5;101.09367;-0.27561;-39.3569;752.99;1.84;-29.64;6.4702215;1300
41.63;2000;41;1500;15;101.068;-0.27773;-38.90956;752.99;1.84;-29.93;5.591138987;1300
41.64;2000;41;1530;15.5;101.03533;-0.25901;-36.86867;752.99;1.84;-30;7.243992;1300
41.67;2000;41;1600;16;100.99067;-0.25662;-36.09292;752.99;1.84;-29.73;6.781443887;1300
41.68;2000;41;1630;16.5;100.90567;-0.26811;-37.44356;752.99;1.84;-29.57;6.0430809;1300
41.71;2000;41;1700;17;100.822;-0.23561;-34.78522;752.99;1.84;-29.44;6.8703645;1300
41.72;2000;41;1730;17.5;100.76367;-0.22745;-30.03063;752.99;1.84;-28.76;8.071329113;1300
41.75;2000;41;1800;18;100.77133;0.23024;-26.77619;752.99;1.84;-27.82;8.00329958;1300
41.76;2000;41;1830;18.5;100.80733;0.23024;-23.71691;752.99;1.84;-27.23;6.731091113;1300
41.79;2000;41;1900;19;100.72367;0.23024;-18.85664;752.99;1.84;-26.74;7.1403405;1300
41.80;2000;41;1930;19.5;100.574;0.23024;-17.01182;752.99;1.84;-26.4;9.050795935;1300
41.83;2000;41;2000;20;100.39167;0.23024;-14.7113;752.99;1.84;-26.01;11.67475857;1300
41.85;2000;41;2030;20.5;100.47367;0.23024;-12.10056;752.99;1.84;-25.31;9.704041435;1300
41.88;2000;41;2100;21;100.46;0.23024;-18.71464;752.99;1.84;-24.59;8.542180435;1300
41.89;2000;41;2130;21.5;100.38033;0.23024;-23.33456;752.99;1.84;-24.27;8.594407935;1300
41.92;2000;41;2200;22;100.325;0.23024;-26.7164;752.99;1.84;-24.3;8.776534066;1300
41.93;2000;41;2230;22.5;100.286;0.23024;-14.24548;752.99;1.84;-24.2;9.465401935;1300
41.96;2000;41;2300;23;100.28;-0.16426;-1.81888;752.99;1.84;-23.66;9.871169435;1300
41.97;2000;41;2330;23.5;100.28667;-0.22851;-4.33594;752.99;1.84;-23.19;9.199175066;1300
42.00;2000;42;0;0;100.30167;-0.17779;-4.56347;752.99;1.84;-23.07;8.69672;1300
42.01;2000;42;30;0.5;100.31233;-0.8307;2.73484;752.99;1.84;-22.92;8.450849;1300
42.04;2000;42;100;1;100.31667;-0.57456;8.26483;752.99;1.84;-22.7;8.8132275;1300
42.05;2000;42;130;1.5;100.311;-1.60362;17.62955;752.99;1.84;-22.31;8.812691566;1300
42.08;2000;42;200;2;100.25433;-0.3331;7.30879;752.99;1.84;-22;9.099541066;1300
42.10;2000;42;230;2.5;100.21967;-1.60362;15.84527;752.99;1.84;-21.86;8.718950435;1300
